koen: koen 
nightmare: nightmares 
talk: talk 
tradu: tradu 
italic: italics 
idontcareaboutshit: idontcareaboutshit 
grave: grave 
chorus: chorus 
thought: thoughts thought 
section: section 
girl: girl girls 
nederlandse: nederlandse 
nobody: nobody 
pessimistic: pessimistic 
nigga: nigga niggas 
snapchat: snapchat 
anything: anything 
deutsch: deutsch 
hate: hate 
remixes: remixes 
carry: carry 
magyar: magyar 
locked: locked 
gribin: gribin 
traductions: traductions 
collection: collection 
angel: angel 
use: use 
addressing: addressing 
lyric: lyrics lyric 
bad: bad 
rootes: rootes 
suicide: suicide 
tame: tame 
spender: spender 
outro: outro 
put: put 
salas: salas 
drill: drill 
information: information 
buddemusic: buddemusic 
faik: faik 
hungarian: hungarian 
previously: previously 
social: social 
w: w 
world: world 
holding: holdings holding 
de: de 
traduction: traduction 
v: v 
cold: cold 
mtfaragh: mtfaragh 
vertaling: vertaling 
wanna: wanna 
rkthim: rkthim 
rbaycan: rbaycan 
acrylo: acrylo 
higa: higa 
artist: artists 
conversation: conversations 
yes: yes 
djafrokid: djafrokid 
want: want 
privacy: privacy 
grapevine: grapevine 
write: write 
committed: committed 
bout: bout 
loved: loved 
go: go 
knew: knew 
another: another 
dont: dont 
ubem: ubem 
eviri: eviri 
answer: answer 
bed: bed 
soundcloud: soundcloud 
jon: jon 
share: share 
uncle: uncle 
event: events 
never: never 
strex: strex 
renta: renta 
lazarus: lazarus 
k: k 
co: co 
guideline: guidelines 
check: check 
song: song songs 
credit: credits 
polo: polo 
deutsche: deutsche 
begotten: begotten 
man: man 
even: even 
barkley: barkley 
engineer: engineer 
post: post 
wright: wright 
sickness: sickness 
committing: committing 
ii: ii 
songview: songview 
compelled: compelled 
comment: comment comments 
mental: mental 
wrote: wrote 
commentary: commentary 
personally: personally 
dedicated: dedicated 
national: national 
contributor: contributor contributors 
hi: hi 
read: read 
lil: lil 
sleep: sleep 
health: health 
part: parts part 
header: headers 
jack: jack 
ask: ask 
written: written 
performance: performance 
format: format 
vocalist: vocalists 
uploaded: uploaded 
american: american 
developer: developers 
style: styles 
rbaycanca: rbaycanca 
bridge: bridge 
photoshoot: photoshoot 
pant: pant 
hopeless: hopeless 
stuck: stuck 
emo: emo 
louse: lice 
rakhim: rakhim 
discus: discuss 
phonographic: phonographic 
guardian: guardian 
remix: remix 
lovee: lovee 
rk: rk 
mixing: mixing 
mail: mail 
view: view 
musical: musical 
dead: dead 
max: max 
visit: visit 
lust: lust 
created: created 
p: p 
xxxtentacion: xxxtentacion 
killed: killed 
see: see 
snippet: snippet 
month: months 
call: call 
medium: media 
rauf: rauf 
charles: charles 
broken: broken 
different: different 
lo: lo 
bill: bill 
feelin: feelin 
telizzo: telizzo 
arabic: arabic 
star: star 
depresyon: depresyon 
matteo: matteo 
e: es e 
video: videos video 
helped: helped 
featured: featured 
tag: tags 
vibe: vibes 
grant: grants 
pretty: pretty 
label: label 
mc: mc 
ascap: ascap 
memory: memories 
al: al 
ba: ba 
got: got 
sangue: sangue 
explanation: explanation 
type: type 
rojuu: rojuu 
release: release 
b: b 
wellington: wellington 
pot: pot 
right: rights 
polarrana: polarrana 
detailed: detailed 
group: group 
would: would 
fucked: fucked 
bmi: bmi 
sickenin: sickenin 
intro: intro 
french: french 
uncommon: uncommon 
dynasty: dynasty 
decision: decisions 
x: x 
transcriber: transcribers 
rxsemxxn: rxsemxxn 
night: night 
umeed: umeed 
deleted: deleted 
received: received 
track: tracks track 
barely: barely 
peace: peace 
according: according 
policy: policy 
publisher: publisher 
ayala: ayala 
ten: ten 
pretend: pretend 
alternative: alternative 
etc: etc 
sell: sell 
friend: friends friend 
fran: fran 
portugu: portugu 
az: az 
ford: ford 
suffers: suffers 
storyofsaint: storyofsaint 
shot: shots 
summer: summer 
papithbk: papithbk 
traumatic: traumatic 
annotation: annotation 
obsession: obsession 
molina: molina 
instagram: instagram 
hide: hide 
polish: polish 
posted: posted 
somewhere: somewhere 
later: later 
aber: aber 
genius: genius 
im: im 
amra: amra 
roboi: roboi 
sample: samples sample 
day: days 
ssal: ssal 
press: press 
russian: russian 
performed: performed 
freestyle: freestyle 
mind: mind 
rap: rap 
fi: fi 
pt: pt 
bersetzungen: bersetzungen 
vict: vict 
momentos: momentos 
xero: xero 
forever: forever 
jahseh: jahseh 
swerzie: swerzie 
tiktok: tiktok 
u: u us 
burton: burton 
verified: verified 
n: n 
whize: whize 
rmx: rmx 
g: g 
rempola: rempola 
tweet: tweets 
phone: phone 
knowledge: knowledge 
trend: trend 
suffered: suffered 
death: death 
line: lines 
brasil: brasil 
licensing: licensing 
leozinho: leozinho 
j: j 
duet: duet 
german: german 
alrahim: alrahim 
felt: felt 
