double: double 
talk: talk 
tradu: tradu 
italic: italics 
bitch: bitch 
chorus: chorus 
peaked: peaked 
boast: boast 
still: still 
cat: cat 
section: section 
time: times 
halloween: halloween 
act: act 
gardner: gardner 
nobody: nobody 
kiss: kiss 
ye: ye 
let: let 
zombie: zombies zombie 
ant: ant 
presence: presence 
bon: bon 
nigga: nigga niggas 
team: team 
chicago: chicago 
vers: vers 
good: good 
related: related 
roc: roc 
deemah: deemah 
okay: okay 
remixes: remixes 
mash: mash 
debut: debut 
andrew: andrew 
loch: loch 
released: released 
none: none 
movie: movie movies 
traductions: traductions 
collection: collection 
focus: focus 
use: use 
common: common 
svenska: svenska 
heard: heard 
corp: corp 
lyric: lyrics lyric 
bad: bad 
ttning: ttning 
give: give 
iver: iver 
sarcophagus: sarcophagus 
forget: forget 
outro: outro 
heavy: heavy 
stop: stop 
put: put 
information: information 
canady: canady 
tobago: tobago 
w: w 
world: world 
scream: scream 
holding: holdings 
concert: concert 
tony: tony 
rick: rick 
de: de 
traduction: traduction 
oh: oh 
v: v 
originally: originally 
sadaic: sadaic 
third: third 
cold: cold 
hampton: hampton 
bogus: bogus 
replaced: replaced 
esophagus: esophagus 
back: back 
cinematography: cinematography 
order: order 
wanna: wanna 
hand: hands 
phil: phil 
fiend: fiends 
hbomb: hbomb 
york: york 
swallowship: swallowship 
myne: myne 
privacy: privacy 
cide: cide 
want: want 
yes: yes 
artist: artists 
directed: directed 
twisted: twisted 
eastern: eastern 
rap: raps rap 
bout: bout 
diet: diet 
carter: carter 
go: go 
beat: beats beat 
amiri: amiri 
child: children child 
funny: funny 
another: another 
harlem: harlem 
jeff: jeff 
color: color 
ubem: ubem 
run: run 
ice: ice 
hotter: hotter 
answer: answer 
beautiful: beautiful 
share: share 
pay: pay 
animal: animal 
gang: gang 
mic: mic 
teeth: teeth 
never: never 
except: except 
account: account 
k: k 
whatever: whatever 
recently: recently 
wine: wine 
think: think 
malik: malik 
guideline: guidelines 
check: check 
song: song songs 
conquer: conquer 
credit: credits 
friday: friday fridays 
wayne: wayne 
atmospheric: atmospheric 
bride: bride 
gonna: gonna 
