talk: talk 
famous: famous 
italic: italics 
bitch: bitch bitches 
mercy: mercy 
chorus: chorus 
around: around 
peaked: peaked 
still: still 
burn: burn 
section: section 
jefe: jefe 
girl: girl girls 
nobody: nobody 
album: albums album 
ye: ye 
let: let 
ant: ant 
beverage: beverage 
presence: presence 
nigga: nigga niggas 
team: team 
pas: pass 
hansley: hansley 
okay: okay 
remixes: remixes 
ortiz: ortiz 
rented: rented 
traductions: traductions 
movie: movie 
collection: collection 
neck: neck 
stick: stick 
tell: tell 
use: use 
common: common 
goodbye: goodbye 
jackboy: jackboy 
logan: logan 
corp: corp 
lyric: lyrics lyric 
bad: bad 
suicide: suicide 
deep: deep 
outro: outro 
information: information 
rapper: rapper 
tear: tears 
boy: boy boys 
crazy: crazy 
w: w 
wave: waves 
world: world 
holding: holdings 
ed: ed 
rick: rick 
traduction: traduction 
oh: oh 
drunk: drunk 
v: v 
ha: ha 
third: third 
pigment: pigment 
try: try 
ign: ign 
back: back 
pompeii: pompeii 
wanna: wanna 
york: york 
slay: slay 
cruel: cruel 
concord: concord 
privacy: privacy 
artist: artists 
want: want 
accuse: accuse 
care: care 
carter: carter 
loved: loved 
go: go 
hov: hov 
buy: buy 
ca: ca 
villain: villain 
deeper: deeper 
dont: dont 
ubem: ubem 
answer: answer 
share: share 
spend: spend 
gang: gang 
kinda: kinda 
second: second 
never: never 
week: week weeks 
except: except 
k: k 
whatever: whatever 
pole: pole 
tim: tim 
think: think 
co: co 
guideline: guidelines 
clique: cliques clique 
name: name 
check: check 
song: song songs 
credit: credits credit 
friday: friday 
bein: bein 
wayne: wayne 
frew: frew 
man: man 
blackwood: blackwood 
block: block 
even: even 
engineer: engineer 
grind: grind 
brazilian: brazilian 
mill: mill 
thing: thing 
kilswitch: kilswitch 
un: un 
camera: camera 
freaky: freaky 
sherman: sherman 
liar: liar 
fury: fury 
money: money 
everything: everything 
real: real 
ii: ii 
comment: comment comments 
nyielle: nyielle 
contributor: contributor contributors 
actually: actually 
donda: donda 
read: read 
part: parts part 
bow: bow 
next: next 
right: right rights 
header: headers 
almo: almo 
killing: killing 
ask: ask 
written: written 
performance: performance 
format: format 
vocalist: vocalists 
ball: ball 
ah: ah 
american: american 
developer: developers 
eight: eight 
hcue: hcue 
bmg: bmg 
phonographic: phonographic 
september: september 
imagination: imagination 
remix: remix 
hug: hug 
mixing: mixing 
view: view 
musical: musical 
visit: visit 
created: created 
billboard: billboard 
shit: shit 
sunray: sunrays 
psycho: psycho 
jam: jam 
return: return 
rondor: rondor 
cocaine: cocaine 
power: power 
p: p 
xxxtentacion: xxxtentacion 
highway: highway 
mean: means 
corporation: corporations 
see: see 
uh: uh 
refaeli: refaeli 
call: call 
hook: hook 
joell: joell 
sheppard: sheppard 
broken: broken 
different: different 
spa: spa 
feelin: feelin 
wu: wu 
vida: vida 
twelve: twelve 
maybe: maybe 
sheeran: sheeran 
enough: enough 
meet: meets 
video: videos 
featured: featured 
flow: flow 
cool: cool 
nothin: nothin 
totem: totem 
home: home 
tag: tags 
label: label 
rhymefest: rhymefest 
island: island 
ascap: ascap 
fauntleroy: fauntleroy 
got: got 
path: path 
coast: coast 
george: george 
type: type 
xplicit: xplicit 
release: release 
b: b 
yup: yup 
group: group 
rollin: rollin 
bmi: bmi 
intro: intro 
french: french 
clit: clit 
total: total 
swing: swings 
green: green 
one: one 
breakfast: breakfast 
brown: brown 
transcriber: transcribers 
x: x 
night: night 
following: following 
gisele: gisele 
kelis: kelis 
superstar: superstar 
policy: policy 
publisher: publisher 
fresh: fresh 
etc: etc 
sell: sell 
could: could 
fran: fran 
paris: paris 
sister: sisters 
anthem: anthem 
roba: roba 
summer: summer 
click: click 
annotation: annotation 
perform: perform 
life: lives life 
bank: bank 
kin: kin 
sixty: sixty 
mazin: mazin 
woah: woah 
flap: flap 
push: push 
richard: richard 
coming: coming 
told: told 
aude: aude 
countdown: countdown 
genius: genius 
nail: nail 
lost: lost 
people: people 
featuring: featuring 
sample: samples sample 
day: days day 
press: press 
five: five 
freestyle: freestyle 
pullin: pullin 
rap: rap 
swerve: swerve 
year: years 
clack: clack 
mike: mike 
pt: pt 
murdered: murdered 
long: long 
walking: walking 
fillin: fillin 
kelekolio: kelekolio 
homie: homie 
gon: gon 
u: u us 
haschak: haschak 
gutta: gutta 
supreme: supreme 
mama: mama 
eiffel: eiffel 
verified: verified 
n: n 
shalom: shalom 
g: g 
primary: primary 
blame: blame 
twenty: twenty 
knowledge: knowledge 
every: every 
ultra: ultra 
excuse: excuse 
city: city 
talking: talking 
west: west 
dream: dream 
finally: finally 
cousin: cousin 
death: death 
line: lines 
gold: gold 
licensing: licensing 
j: j 
assistant: assistant 
bruce: bruce 
arrival: arrival 
fighting: fighting 
gimme: gimme 
sean: sean 
say: say 
cruise: cruise 
build: build 
forum: forum 
lookin: lookin 
woman: women 
advertise: advertise 
dealing: dealing 
ai: aises ais 
mono: monos 
additional: additional 
watch: watch 
add: add 
saying: saying 
crew: crew 
spike: spike 
oul: oul 
rocky: rocky 
dean: dean 
understand: understand 
rather: rather 
guide: guide 
son: son 
break: break 
bossy: bossy 
chain: chains 
please: please 
blood: blood 
promote: promote 
copyright: copyright 
rome: rome 
biggest: biggest 
job: jobs 
bold: bold 
tang: tang 
f: f 
cover: cover covers 
crib: crib cribs 
chappell: chappell 
contact: contact 
em: em 
ml: ml 
ate: ate 
mine: mine 
production: production 
recording: recordings recording 
period: period 
also: also 
distributor: distributor 
eye: eyes 
get: get 
knicks: knicks 
decade: decade 
management: management 
kill: kill 
translation: translations translation 
irving: irving 
rih: rih 
mattybraps: mattybraps 
hangin: hangin 
white: white 
vega: vegas 
brew: brews 
worldwide: worldwide 
elvis: elvis 
fact: facts 
compilation: compilation 
poon: poon 
def: def 
gucci: gucci 
cancel: cancel 
meek: meek 
gaylord: gaylord 
z: z 
record: record records 
solar: solar 
turn: turn 
president: president 
giriboy: giriboy 
mastering: mastering 
way: way 
least: least 
emi: emi 
new: new 
depression: depression 
charted: charted 
look: look 
bewhy: bewhy 
top: top 
passed: passed 
figment: figment 
noah: noah 
term: terms 
gunplay: gunplay 
east: east 
black: black 
screamin: screamin 
bar: bar 
interpolate: interpolate 
whopper: whopper 
latinautor: latinautor 
eighty: eighty 
god: god 
meditate: meditate 
teach: teach 
james: james 
la: la 
livin: livin 
aise: aise 
embed: embed 
throne: throne 
bang: bang 
tom: tom 
grade: grade 
fifty: fifty 
universal: universal 
ft: ft 
time: time 
fist: fist 
hot: hot 
radio: radio 
since: since 
missing: missing 
supra: supra 
kilhoffer: kilhoffer 
ultimate: ultimate 
